Title	Price	Shipping_cost	Sales_Count	Sales_Value	Link	Condition	Seller Notes	Brand	Model	Storage Capacity	Network	Camera Resolution	Screen Size	Lock Status	RAM	Contract	Operating System	Model Number	Style	MPN	Connectivity	Features	SIM Card Slot	Memory Card Type	Processor	Color	2G	3G	4G	5G	Bluetooth	GSM	WI-FI	Micro USB	USB	Type-C	Fast_usb	NFC	Dual-Band	ANT+	Android Beam	Beidou	Cellular	FM	DLNA	EDGE	Fast Charge	GPS	Galileo	Global Version	HDMI Micro	Glonass	Headphone Jack	OTA	OTG	Infrared	Lightning	Quad-Band	Tri-Band	Wireless charging	WAP	WCDMA
Samsung N960 Galaxy Note 9 128GB Factory Unlocked Smartphone - Very Good	208.2	16.01	6315.0	1314765.83	https://www.ebay.com/itm/362643928499?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Galaxy	128.0	Operator	12.0	6.4	Factory Unlocked	6.0	Without Contract	Android	SM-N960	Bar	SM-N960UZSAXAA, SM-N960UZPAXAA, SM-N960UZBAXAA	4G, Bluetooth, GPS, LTE	4K Video Recording, AMOLED Display	Single SIM	MicroSD	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Apple iPhone XS 64GB Factory Unlocked 4G LTE iOS Smartphone - Very Good	249.83	0.0	5682.0	1419528.18	https://www.ebay.com/itm/254343826760?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This Apple iPhone XS 64GB Factory Unlocked 4G LTE iOS Smartphone has been determined fully ...Read moreabout the seller notes“This Apple iPhone XS 64GB Factory Unlocked 4G LTE iOS Smartphone has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. It will NOT come in its original packaging but will include an MFI certified lightning cable and UL approved power adapter. Headsets, SIM card and manual are NOT included. This Apple iPhone XS 64GB Factory Unlocked 4G LTE iOS Smartphone is fully functional with all carrier networks. It does not come with a SIM card, you will need to get one from your carrier of choice.”Read Lessabout the seller notes	apple	iPhone XS	64.0	Unlocked	12.0	5.8	Network Unlocked	4.0	Without Contract	IOS	A1920	Smartphone	MT942LL/A	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apple iPhone XR 64GB Factory Unlocked Smartphone - Very Good	265.68	14.99	5677.0	1508275.55	https://www.ebay.com/itm/383240884447?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	apple	iPhone XR	64.0	Operator	12.0	6.1	Factory Unlocked	3.0	Without Contract	IOS	A1984 (CDMA + GSM)	Smartphone	MRYR2LL/A, MRYX2LL/A, MRYW2LL/A, MRYV2LL/A, MRYU2LL/A, MRYT2LL/A	2G, 3G, 4G, Bluetooth, GPS, LTE	4G Data Capable, 4K Video Recording, Camera, Email, Web, Facial Recognition, Front Camera, GPS, Slow Motion Video Recording, Speakerphone, Touch Screen, Wi-Fi Capable	Single SIM	MicroSD	Hexa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Samsung G975 Galaxy S10+ Plus 128GB Factory Unlocked Smartphone - Very Good	220.92	14.99	5872.0	1297219.55	https://www.ebay.com/itm/403272229686?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Galaxy S10+ Plus	128.0	Operator	12.0	6.4	Factory Unlocked	8.0	Without Contract	Android	SM-G975	Bar	SMG975UZIA, SMG975UZBA, SMG975UZKA, SMG975UZWA	4G, Bluetooth, GPS, LTE, Wi-Fi	4K Video Recording, AMOLED Display, ANT+	Single SIM	MicroSD	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Samsung Galaxy S9 Unlocked | T-Mobile AT&T Verizon | 64GB 4G Smartphone Good	146.35	22.38	4706.0	688733.85	https://www.ebay.com/itm/284035968027?nordt=true&orig_cvip=true&rt=nc	Good - Refurbished	“This item is in Good Condition and will show moderate signs of use (Scratching/Scuffing) on housing ...Read moreabout the seller notes“This item is in Good Condition and will show moderate signs of use (Scratching/Scuffing) on housing and screen. Fully Functional  GSM Unlocked– Comes with generic box charging usb and adapter.”Read Lessabout the seller notes	samsung	Samsung Galaxy S9	64.0	Unlocked	17.588671875	5.8	Network Unlocked	4.0	Without Contract	Android	G960U	Bar	Does Not Apply	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy S10+ G975U 128GB Factory Unlocked Android Smartphone - Very Good	226.07	0.0	5279.0	1193422.97	https://www.ebay.com/itm/254497147383?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This Galaxy S10 Plus is in Very Good condition and has been determined fully functional by our ...Read moreabout the seller notes“This Galaxy S10 Plus is in Very Good condition and has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. This item does NOT come in its original packaging but will include a generic UL certified cable.”Read Lessabout the seller notes	samsung	Galaxy S10 Plus	128.0	Unlocked	12.0	6.4	Network Unlocked	8.0	Without Contract	Android	SM-G975U	Smartphone	Does Not Apply	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apple iPhone 11 Pro Max 64GB Unlocked Smartphone - Very Good	498.39	16.02	4270.0	2128120.52	https://www.ebay.com/itm/402561477570?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	apple	Apple iPhone 11 Pro Max	64.0	Unlocked	12.0	6.5	Factory Unlocked	4.0	Without Contract	IOS	A2161 (CDMA + GSM)	Bar	MWH02LL/A, MWH12LL/A, MWGY2LL/A, MWH22LL/A	4G, Bluetooth, GPS	Face ID, Three-axis gyro, 4K Video Recording, Accelerometer, Ambient Light Sensor, AMOLED Display, Barometer, Proximity Sensor	Single SIM	Not Applicable	Hexa Core	Black	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apple iPhone 11 128GB Factory Unlocked 4G LTE Smartphone - Very Good	381.81	0.0	3778.0	1442482.22	https://www.ebay.com/itm/254726029927?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This iPhone 11 is in Very Good condition and has been determined fully functional by our industry ...Read moreabout the seller notes“This iPhone 11 is in Very Good condition and has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. This item does NOT come in its original packaging but will include a generic UL certified cable.”Read Lessabout the seller notes	apple	iPhone 11	128.0	Unlocked	12.0	6.1	Network Unlocked	4.0	Without Contract	IOS	A2111	Smartphone	MWLE2LL/A	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apple iPhone 7 32GB GSM Factory Unlocked 4G LTE iOS WiFi Smartphone	108.09	15.23	3993.0	431614.07	https://www.ebay.com/itm/193380000263?nordt=true&orig_cvip=true&rt=nc	Used	“Overall good working condition and will have minor marks and scratches - Charger included”	apple	iPhone 7	32.0	Operator	12.0	4.7	Factory Unlocked	3.0	Without Contract	IOS	A1778	Bar	MN9Y2LL/A, MN9L2LL/A, MN9K2LL/A, MN9M2LL/A	4G, LTE, Wi-Fi	Internet Browser, Touchscreen, 4G Data Capable, Bluetooth Enabled, GPS, Music Player, Speakerphone	Single SIM	CompactFlash	Quad Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Google Pixel 5 5G Factory Unlocked 128GB Smartphone - Very Good	309.09	16.62	3514.0	1086143.86	https://www.ebay.com/itm/224743929590?nordt=true&orig_cvip=true&rt=nc	Good - Refurbished	“1 year warranty included. Bootloader can NOT be unlocked. This device has been cleaned and ...Read moreabout the seller notes“1 year warranty included. Bootloader can NOT be unlocked. This device has been cleaned and inspected. It is tested and fully functional. Will show signs of use such as scratches/scuffs. They can be covered with a case and screen protector. Unlocked to work with any sim card worldwide. It comes repacked with a charger and a USB cable.”Read Lessabout the seller notes	google	Google Pixel 5	128.0	Unlocked	16.0	5.916407485281749	Factory Unlocked	8.0	Without Contract	Android	GD1YQ	Bar	GA01986-US, GA01955-US	5G	Accelerometer	Single SIM	None	Octa Core	Black	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung G970 Galaxy S10e 128GB Factory Unlocked Smartphone - Very Good	137.19	13.53	3856.0	528992.27	https://www.ebay.com/itm/382980837076?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Galaxy S10e	128.0	Operator	16.0	5.8	Factory Unlocked	6.0	Without Contract	Android	SM-G970	Bar	G970UZWAXAA, G970UZKAXAA, G970UZBAXAA, G970UZIAXAA, G970UZRV	4G, Bluetooth, GPS, LTE, Wi-Fi	4G Data Capable, 4K Video Recording, AMOLED Display	Single SIM	MicroSD	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Samsung  Galaxy S21 5G 128GB G991U Fully Unlocked Smartphone - Very Good	264.42	0.0	3578.0	946093.22	https://www.ebay.com/itm/254986400075?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This Samsung Galaxy S21 5G is in Very Good condition and has been determined fully functional by ...Read moreabout the seller notes“This Samsung Galaxy S21 5G is in Very Good condition and has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. This item does NOT come in its original packaging but will include a generic UL certified cable.”Read Lessabout the seller notes	samsung	Samsung Galaxy S21 5G	128.0	Unlocked	40.0	6.2	Factory Unlocked	12.0	Without Contract	Android	A2111 (CDMA + GSM)	Smartphone	SM-G991UZAAXAA	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apple iPhone 11 Pro Max 256GB Unlocked Smartphone - Very Good	545.96	15.29	3774.0	2060464.65	https://www.ebay.com/itm/363183789732?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	apple	Apple iPhone 11 Pro Max	256.0	Unlocked	12.0	6.5	Factory Unlocked	4.0	Without Contract	IOS	A2161 (CDMA + GSM)	Bar	MWH52LL/A, MWH62LL/A, MWH42LL/A, MWH72LL/A	4G, Bluetooth, GPS	Face ID, Three-axis gyro, 4K Video Recording, Accelerometer, Ambient Light Sensor, AMOLED Display, Barometer, Proximity Sensor	Single SIM	Not Applicable	Hexa Core	Black	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung N975 Galaxy Note 10+ Plus 256GB Unlocked Smartphone - Very Good	306.04	15.36	4326.0	1323919.89	https://www.ebay.com/itm/383859582143?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy Note10+	256.0	Unlocked	16.0	6.8	Factory Unlocked	12.0	Without Contract	Android	SM-N975U	Bar	SM-N975	4G, Bluetooth, GPS, LTE, Wi-Fi	4G Data Capable, 4K Video Recording, AMOLED Display	Single SIM	MicroSD	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Samsung Galaxy S10e G970U 128GB Factory Unlocked Android Smartphone - Very Good	142.06	0.0	3604.0	511993.96	https://www.ebay.com/itm/254362722440?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This Galaxy S10e is in Very Good condition and has been determined fully functional by our industry ...Read moreabout the seller notes“This Galaxy S10e is in Very Good condition and has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. This item does NOT come in its original packaging but will include a generic UL certified cable.”Read Lessabout the seller notes	samsung	Galaxy S10e	128.0	Unlocked	12.0	5.8	Network Unlocked	6.0	Without Contract	Android	G970U	Smartphone	Does Not Apply	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung G973 Galaxy S10 128GB Factory Unlocked Smartphone - Very Good	180.5	11.97	3984.0	719105.68	https://www.ebay.com/itm/383056866223?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Galaxy S10	128.0	Operator	12.0	6.1	Factory Unlocked	8.0	Without Contract	Android	SM-G973	Bar	G973UZKAXAA, G973UZBAXAA, G973UZWAXAA, G973UZIAXAA	4G, Bluetooth, GPS, LTE, Wi-Fi	4K Video Recording, AMOLED Display, ANT+	Single SIM	MicroSD	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Apple iPhone 7 Plus 128GB Unlocked Smartphone - Very Good	199.59	17.09	3943.0	786990.5	https://www.ebay.com/itm/382248638826?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	apple	iPhone 7 Plus	128.0	Operator	12.0	5.5	Factory Unlocked	3.0	Without Contract	IOS	A1784	Bar	MN572LL/A, MN522LL/A, MN562LL/A, MN532LL/A	4G, Bluetooth, GPS, Wi-Fi	Internet Browser, 4G Data Capable, Touchscreen, 4K Video Recording, Bluetooth Enabled, GPS, Music Player, Speakerphone	Single SIM	MicroSD	Quad Core	Black	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apple iPhone XS 64GB Unlocked Smartphone - Very Good	248.54	16.11	4350.0	1081150.36	https://www.ebay.com/itm/362796932744?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	apple	iPhone XS	64.0	Operator	12.0	5.8	Factory Unlocked	4.0	Without Contract	IOS	A1920 (CDMA + GSM)	Bar	MT962LL/A, MT952LL/A, MT942LL/A	4G, Bluetooth, GPS, LTE	4G Data Capable, 4K Video Recording, AMOLED Display, Camera	Single SIM	MicroSD	Hexa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Apple iPhone 7 Plus 32GB Unlocked Smartphone - Very Good	174.47	13.93	3890.0	678669.89	https://www.ebay.com/itm/401421944762?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	apple	iPhone 7 Plus	32.0	Operator	12.0	5.5	Factory Unlocked	3.0	Without Contract	IOS	A1784	Bar	MNQU2LL/A, MNQV2LL/A, MNQW2LL/A, MNQX2LL/A	4G, Bluetooth, GPS	Internet Browser, Touchscreen, 4G Data Capable, 4K Video Recording, Bluetooth Enabled, GPS, Music Player, Speakerphone	Single SIM	MicroSD	Quad Core	Black	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022 New Android Cheap Cell Phone Factory Unlocked Smartphone Dual SIM Quad Core	61.89	0.0	3658.0	226406.27	https://www.ebay.com/itm/164893254720?nordt=true&orig_cvip=true&rt=nc	New	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	unbranded	J7	4.0	Operator	5.0	5.916407485281749	Factory Unlocked	4.979014989293362	Without Contract	Android	A2111 (CDMA + GSM)	Bar	Does Not Apply	2G, 3G, Bluetooth, GPS	Internet Browser, 3G Data Capable, Touchscreen, Bluetooth Enabled, GPS, Music Player, Speakerphone, Wi-Fi Capable	Dual SIM	MicroSD	Quad Core	Black	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung Galaxy Note 10 Plus N975U 256GB Factory Unlocked Smartphone - Very Good	358.26	0.0	3380.0	1210916.2	https://www.ebay.com/itm/254587833287?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This Galaxy Note 10 Plus is in Very Good condition and has been determined fully functional by our ...Read moreabout the seller notes“This Galaxy Note 10 Plus is in Very Good condition and has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. This item does NOT come in its original packaging but will include a generic UL certified cable.”Read Lessabout the seller notes	samsung	Galaxy Note 10 Plus	256.0	Unlocked	16.0	6.8	Network Unlocked	12.0	Without Contract	Android	N975U	Smartphone	SMN975UZKAXAA	Bluetooth, WiFi, Cellular	4G LTE speed, Dynamic AMOLED Infinity Display, S Pen, Ultrasonic fingerprint ID, All-day intelligent battery, Bixby Routines, Touch Screen, Accelerometer, Barometer, Compass, Fingerprint sensor, Flicker sensor, Gyro sensor, Hall effect sensor, Proximity sensor, RGB light sensor, Samsung Pay	Single SIM	MicroSD	Octa Core	Black	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apple iPhone 12 64GB Unlocked Smartphone - Very Good	369.85	0.0	2888.0	1068138.24	https://www.ebay.com/itm/255156294126?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This iPhone 12 is in Very Good condition and has been determined fully functional by our industry ...Read moreabout the seller notes“This iPhone 12 is in Very Good condition and has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. This item does NOT come in its original packaging but will include a generic UL certified cable.”Read Lessabout the seller notes	apple	iPhone 12	64.0	Unlocked	12.0	6.1	Network Unlocked	4.0	Without Contract	IOS	A2172	Smartphone	Does Not Apply	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apple iPhone 6S Plus 64GB Unlocked Smartphone - Very Good	132.99	12.02	3531.0	469574.73	https://www.ebay.com/itm/382231636526?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	apple	iPhone 6s Plus	64.0	Operator	12.0	5.5	Factory Unlocked	2.0	Without Contract	IOS	A1687	Bar	MKW92LL/A, MKWE2LL/A, MKWD2LL/A, MKWC2LL/A	4G, Bluetooth, GPS, LTE	Internet Browser, 4G Data Capable, Touchscreen, Bluetooth Enabled, GPS, Music Player, Speakerphone	Single SIM	MicroSD	Others	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Apple iPhone 8 64GB Factory Unlocked Smartphone - Very Good	169.8	0.0	3290.0	558652.1	https://www.ebay.com/itm/253462854618?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This Apple iPhone 8 64GB Factory Unlocked Smartphone has been determined fully functional by our ...Read moreabout the seller notes“This Apple iPhone 8 64GB Factory Unlocked Smartphone has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. It will NOT come in its original packaging but will include an MFI certified lightning cable and UL approved power adapter. Headsets, SIM card and manual are NOT included. This Apple iPhone 8 64GB Factory Unlocked Smartphone is fully functional with all carrier networks. It does not come with a SIM card, you will need to get one from your carrier of choice.”Read Lessabout the seller notes	apple	iPhone 8	64.0	Unlocked	12.0	4.7	Network Unlocked	2.0	Without Contract	IOS	A1905	Smartphone	MQ6V2LL/A	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Samsung N970 Galaxy Note 10 256GB Unlocked Android Smartphone - Very Good	211.15	14.99	3177.0	670836.52	https://www.ebay.com/itm/383773335051?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes ...Read moreabout the seller notes“This is a B+ Stock item, meaning unit is in very good cosmetic condition and may have minor scrapes or scratches since it's been handled.”Read Lessabout the seller notes	samsung	Samsung Galaxy Note10	256.0	Unlocked	16.0	6.3	Factory Unlocked	8.0	Without Contract	Android	SM-N970U	Bar	SM-N970UZSAXAA, SM-N970UZWAXAA, SM-N970UZKAXAA	4G, Bluetooth, GPS, LTE	4G Data Capable, 4K Video Recording, AMOLED Display	Single SIM	MicroSD	Octa Core	Black	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Apple iPhone SE 2020 2nd Gen. 64GB Factory Unlocked Smartphone - Very Good	153.88	0.0	2782.0	428085.18	https://www.ebay.com/itm/254699548059?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This iPhone SE 2020 Gen. 2 is in Very Good condition and has been determined fully functional by ...Read moreabout the seller notes“This iPhone SE 2020 Gen. 2 is in Very Good condition and has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. This item does NOT come in its original packaging but will include a generic UL certified cable.”Read Lessabout the seller notes	apple	iPhone SE 2020 Gen. 2	64.0	Unlocked	17.588671875	4.7	Network Unlocked	3.0	Without Contract	IOS	A2275	Smartphone	MX9N2LL/A	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Internet Browser, Near Field Communication, Touchscreen, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Music Player, Speakerphone, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apple iPhone 8 64GB GSM Factory Unlocked Smartphone-Good	150.3	18.26	2746.0	412724.54	https://www.ebay.com/itm/193162998553?nordt=true&orig_cvip=true&rt=nc	Good - Refurbished	“Overall good condition will have marks and scratches - MFI Charger included”	apple	iPhone 8	64.0	Unlocked	12.0	4.7	Network Unlocked	2.0	Without Contract	IOS	A1863 (CDMA + GSM)	Smartphone	MQ6V2LL/A	Bluetooth, NFC, Wi-Fi	Camera	Single SIM	CompactFlash	Quad Core	Black	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
