Link	Condition	Seller Notes	Brand	Model	Storage Capacity	Network	Camera Resolution	Screen Size	Lock Status	RAM	Contract	Operating System	Model Number	Style	MPN	Connectivity	Features	Manufacturer Color	SIM Card Slot	Memory Card Type	Processor	Cellular Band	Network Technology	Custom Bundle	Note	Country/Region of Manufacture	Notice	Attention	CPU	UPC	Manufacturer Warranty	Packing List	Color	Warehouse Location	Capacity of battery	SKU	Family Line	Carrier	Storage Extend	Bundle Listing	Bundled Items	Chipset Model	Compatibility	Applicable Regions	Notice 3	Package	Storage capacity	Screen size	Camera resolution	Operating system	Lock status	Sim card slot	Ram	Memory card type	EAN	Not Compatible	Compatible Operating System	WIFI	Positioning	Battery	ROM	Fast Charging	GPU	NFC	Aspect Ratio	Type	Resolution	Capacity of Battery	Free Accessories	Local Warehouse	Unit Type	Release Date	Battery Health/Capacity	Compatible With	Number of Charging Ports	Bundle Description	Includes The Following Cables	Output Amperage	Non-Domestic Product	Compatible Brand	Front Camera	Screen Type	Screen Resolution	Charger	Battery Capacity	Batteries	Item Weight	USB	Camera Features	Sensors	Video	Dimensions	Display Technology	Protection	Front Camera Feature	WLAN	Bluetooth	Loudspeaker	3.5mm jack	Charging	Front Video	Battery Capacity(mAh)	Biometrics Technology	Display Resolution	Rear Camera Quantity	Display Proportions	3.5mm Headphone Port	Touch Screen Type	Modified Item	Country/Region of Origin	Warranty	Music Play	Back Video	Talk Time	Audio Quality	Video recording(Back camera)	Seller Warranty	Sim Card Size	Front camera	Storage Type	RAM Type	Thermometer	Battery Capacity Range	CPU Model	Bluetooth Version	Charging Interface Type	MTK Model	RAM and Storage	Year	ISBN	Colour	Display Size	SIM Card Quantity	Comes in a kit box with	Free Bundled Items	SIM Card Type	Screen Material	Touch ID	Quick Charge	Display  Size	Size	Charger interface	External Storage	Weight (including battery)	Rear camera	Front Camera Video	Network Standard	4G/LTE	Cosmetic Condition	Functionality Condition	Data Sanitation Status	Audio quality	Support Network Carriers	For Free	LG UNLOCKED DEVICES	Included Accessories	Cosmetic condition	Charger and cable	Water, Dust,and Shock	Packaging	Not Compatible With	Phone Variant	N1-SKU	Stand-by	Battery Type	Carrier Supporting	SIM-Karten-Slot	Besonderheiten	Earphone Port	Card Extend	OK Google on Locked Screen	Certification	Cellular and wireless	Material	Betriebssystem	Sperrstatus	Battery Standby Time	Music play	Weight	Gigabyte Size	Model Identifiers	Back Camera Video	Memory	Chip	Rear Camera	Interface	Li-Polymer	WiFi	Sim card type	Earphone Jack	Unit Quantity	Bluetooth:	Our Battery Health % Rule	Whats in the Box	Android Version	Internet Connectivity	Series	RAM Size	Maximum Resolution	Display Type	Processor Model	Battery Run Time	BRAND	Model number	Manufacture Color	Cellular Network Technology	Free Gift	Processor Type	Night Vision camera	BDS	Housing Material	Height	Width	Thickness	Memory for SD Card	Front Camera(Pixel)	Back Camera(Pixel)	Proximity Sensor	Speaker	Feature	Hard Drive Capacity	Storage Extension	Battery Talk Time	SIM Card	Wireless Charge	Touch	PPI	Screen-to-body ratio	GPS	OTG	Net Weight	Body Material	Color::	Extra Features	Original Battery Capacity	Dimension	Manufacturer	No accessories	4G LTE	Cellular Band 4G	CARRIERS :	Size Type	Flash led	Qualcomm Model	Refresh Rate	Industrial Mode accuracy	Night Vision	IR Sensor Resolution	Storage extension	Charging Power	Temperature Range	Field of View	Capacity	Front camera video features	Networks Supported	Navigation	Color:	Storage capacity:	Talking Battery Life	Original box	Item condition	What is not included	Sim card	What is included	#1# suggestions found. Use up and down	VoLTE Supported	Manufacturer Part Number	Unlock Status	Manufacturer Colour	Display	Model:	USB Interface	Location technology	MHL	Battery capacity (mAh, Typical)	4G TDD LTE	5G TDD Sub6	Main Resolution	Sub Display Size	Color depth	CPU Type	S pen Support	SIM Slot Type	USB Version	Bluetooth version	2G GSM	3G UMTS	4G FDD LTE	Main Display Size	Main maximum scan rate	Sub Resolution	CPU speed	SIM	Manufactured Color	Torch	3G WCDMA	4G LTE-FDD	VoLTE	Touch Panel	BT	OS	Wifi	SD card	Exact Model	CPU Core Quantity	4G TDD-LTE	Screen Burn Severity	USB cable	Microphone	Battery capacity	Battery type	USB Charger	Front Camera Pixel	Max. Expansion Supported	FM	Chipset	Camera	AirBuda U	Network Status	Platform	Frequency band	Dual SIM card	Memory size	Compatible Model	FM Radio	Available Colors	Latest features	Marke	Sensor	The Internet	USB Port	Internal Storage	Kit Style	物品状况	Screen Refresh Rate	Carriers not work with	code	Important Information	Sealed	Warranty - Parts	Items Included	Design/Finish	Languages	Manufacture Year	Night vision Camera	Screen protection	Certified	Navigation & Positioning	Sensors 1	Fast Wireless Charging	Rear Camera Pixel	Colors
https://www.ebay.com/itm/313643795539?nordt=true&orig_cvip=true&rt=nc	Good - Refurbished	“This Product has been determined fully functional by our industry leading functionality inspection ...Read moreabout the seller notes“This Product has been determined fully functional by our industry leading functionality inspection and is backed by a one year warranty , GOOD Condition - May show Moderate signs of wear like a few scratches, scuffs, and minor dents but it does not impair the functionality, And no screen Burns, Includes Free Approved charger and cable, Certified via a 34 Point Factory Inspection, These are Unlocked devices And will support all GSM networks Worldwide (May not support CDMA Networks such as verizon etc), Ships in a Generic box, Photos are Stock Photos”Read Lessabout the seller notes	Samsung	Samsung Galaxy S10e	128 GB	AT&T, T-Mobile, Unlocked	16.0MP	5.8 in	GSM Factory Unlocked	6 GB	Without Contract	Android	SM-G970U	Bar	G970U	4G, GPRS, GPS, NFC, Wi-Fi, 4G+	Internet Browser, 3G Data Capable, 4G Data Capable	Prism Black Prism Blue Flamingo Pink Prism White	Single SIM	MicroSD	Qualcomm Snapdragon 855	GSM	LTE																																											Smartphone															10 MP, Dual Pixel PDAF	Large Screen	1080 x 2280 pixels, 19:9 ratio (~438 ppi density)	FREE A/C Charger	Li-Ion 3100 mAh, non-removable	1 Lithium ion batteries	150 g (5.29 oz)	Type-C 3.1			4K@60fps (no EIS), 720p@960fps, HDR10+, stereo sou	142.2 x 69.9 x 7.9 mm (5.60 x 2.75 x 0.31 in)	Dynamic AMOLED, HDR10+	Corning Gorilla Glass 5		Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct	5.0, A2DP, LE, aptX	Yes, with stereo speakers	Yes	Fast Charging 15W	4K@30/60fps, 1080p@30fps								No	US						4K UHD (3840x2160) 60 fps																																																																																																																																																																																																																																												
https://www.ebay.com/itm/204036663040?nordt=true&orig_cvip=true&rt=nc	Used	“Excellent Condition - These devices will appear flawless but upon a closer look there may be subtle ...Read moreabout the seller notes“Excellent Condition - These devices will appear flawless but upon a closer look there may be subtle signs of use. There may be some signs of use on the screen or on the body of the device, however, these will be difficult to notice with the naked eye. All devices are fully tested using our 34-point inspection process and are 100% functional.”Read Lessabout the seller notes	LG	LG V50 ThinQ		Unlocked					Without Contract	Android		Bar	V450PM																																																																																																																																																																																																																																																																																																																																																	
https://www.ebay.com/itm/254497137103?nordt=true&orig_cvip=true&rt=nc	Excellent - Refurbished	“This Apple iPhone X 64GB Factory Unlocked Smartphone  is in Seller Refurbished Grade A condition. ...Read moreabout the seller notes“This Apple iPhone X 64GB Factory Unlocked Smartphone  is in Seller Refurbished Grade A condition. It is 100% functional and in near perfect cosmetic condition with the possibility of a few light hair marks. It will NOT come in its original packaging but will include an MFI certified lightning cable and UL approved power adapter. Headsets, SIM card and manual are NOT included. This Apple iPhone X 64GB Factory Unlocked Smartphone is fully functional with all carrier networks. It does not come with a SIM card, you will need to get one from your carrier of choice.”Read Lessabout the seller notes	Apple	iPhone X	64GB	Factory Unlocked	12MP	"5.8"""	Network Unlocked	3GB	Without Contract	iOS	A1901	Smartphone	MQAK2LL/A																																																																																																																																																																																																																																																																																																																																																	
https://www.ebay.com/itm/113848481976?nordt=true&orig_cvip=true&rt=nc	Used	“Phones are in Excellent condition. Items are tested and functional - Ready to use.”	Apple	iPhone 7	32GB , 128GB , 256GB		12.0 MP	4.7 in	Factory Unlocked	2 GB	Without Contract	iOS				2G, 3G, 4G, 5G, Bluetooth, GPS, LTE, NFC, Wi-Fi	3D Depth Camera, Accelerometer, Bluetooth Enabled, Camera, Digital Compass, Fingerprint Sensor, Front Camera, GPS, MMS (Multimedia Messaging), Motion & Gesture Control, OLED Display, Pressure Sensor, Retina Display, Speakerphone, Streaming Video, Wi-Fi Capable	Black , Rose Gold , Gold , Silver , RED	Single SIM		Quad Core																																																																																																																																																																																																																																																																																																																																											
https://www.ebay.com/itm/255178803420?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This Galaxy S10 Plus is in Very Good condition and has been determined fully functional by our ...Read moreabout the seller notes“This Galaxy S10 Plus is in Very Good condition and has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. This item does NOT come in its original packaging but will include a generic UL certified cable.”Read Lessabout the seller notes	Samsung Electronics	Galaxy S10 Plus	512GB	Factory Unlocked	12MP	"6.4"""	Network Unlocked	8GB	Without Contract	Android	G975U	Smartphone	SM-G975UZKEXAA																																																																																																																																																																																																																																																																																																																																																	
https://www.ebay.com/itm/134116496174?nordt=true&orig_cvip=true&rt=nc	Open box	“The item in this listing is an Open Box (packaging maybe slightly distressed) The unit powers on ...Read moreabout the seller notes“The item in this listing is an Open Box (packaging maybe slightly distressed) The unit powers on with factory settings restored and includes the original accessories. Please refer to the description for a list of accessories or items that are included.”Read Lessabout the seller notes	Samsung	Samsung Galaxy A13 5G	64 GB	T-Mobile	50.0 MP, 2.0 MP	6.5 in		4 GB		Android	SM-A136U	Bar	SM-A136UZKAXAU	5G, Bluetooth, Wi-Fi, NFC	Gyro Sensor, Barometer, Fingerprint Sensor, Triple Rear Camera, Geomagnetic sensor			MicroSD	Octa Core									610214672940			Black																						0610214672940																																																																																																																																																																																																																																																																																																									
https://www.ebay.com/itm/255662915528?nordt=true&orig_cvip=true&rt=nc	Very Good - Refurbished	“This SM-G998U Samsung Galaxy S21 Ultra 5G is in Very Good condition and has been determined fully ...Read moreabout the seller notes“This SM-G998U Samsung Galaxy S21 Ultra 5G is in Very Good condition and has been determined fully functional by our industry leading functionality inspection. It will show signs of wear like scratches, scuffs, and minor nicks on the screen or body. This item does NOT come in its original packaging but will include a generic UL certified cable.”Read Lessabout the seller notes	Samsung Electronics	SM-G998U Samsung Galaxy S21 Ultra 5G	256GB		3200x1440	"6.8"""	Unlocked	12GB	Without Contract	Android																																																																																																																																																																																																																																																																																																																																																				
https://www.ebay.com/itm/382745110337?nordt=true&orig_cvip=true&rt=nc	Good - Refurbished	“This is a B stock item, meaning unit is in good cosmetic condition and will show signs of use in ...Read moreabout the seller notes“This is a B stock item, meaning unit is in good cosmetic condition and will show signs of use in the form of scrapes or scratches.”Read Lessabout the seller notes	Apple	Apple iPhone X	64GB	Verizon	12.0 MP	5.8 in	Network Locked	3 GB	Without Contract	iOS	A1865	Smartphone	MQA62LL/A, MQA52LL/A	4G, Bluetooth, GPS, LTE	4K Video Recording, AMOLED Display, Camera	Silver, Space Gray	Single SIM	Not Applicable	Hexa Core	GSM 850	LTE																																																																																																																																																																																																																																																																																																																																									
https://www.ebay.com/itm/383679977774?nordt=true&orig_cvip=true&rt=nc	Excellent - Refurbished	“Item is 100% functional and tested through PhoneCheck software. Factory Unlocked. Item is 9 out of ...Read moreabout the seller notes“Item is 100% functional and tested through PhoneCheck software. Factory Unlocked. Item is 9 out of 10 Cosmetics”Read Lessabout the seller notes	Samsung	Samsung Galaxy A10e	32 GB	Unlocked	8.0 MP	5.8 in	Factory Unlocked	2 GB		Android	Sm-A102u	Bar	SM-A102UZKAXAA	USB Type-C, Bluetooth, 4G, Wi-Fi			Single SIM	MicroSD	Octa Core									0683346551117			Black																																																																																																																																																																																																																																																																																																																															
https://www.ebay.com/itm/393387662614?nordt=true&orig_cvip=true&rt=nc	New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is ...Read moreabout the conditionNew: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details.See all condition definitionsopens in a new window or tab		Samsung	Samsung Galaxy S10+	128 GB	Unlocked	16.0MP	6.4 in	Factory Unlocked	8 GB	Without Contract	Android	SM-G975U	Bar		2G, 3G, 4G, Bluetooth, GPS, NFC, USB Type-C, Wi-Fi	Web, 3G Data Capable, 4G Data Capable, 4K Video Recording, AMOLED Display, ANT+, Bluetooth Enabled, Camera, Color Screen, Dual Front Camera, E-mail Access, Email, Facial Recognition, Fast Charging, Fingerprint Sensor, Front Camera, GPS, Gyro Sensor, Internet Connectivity, MMS (Multimedia Messaging), Music Player, NFC Connectivity, Rear Camera, Touch Screen, Wi-Fi Capable, Wireless PowerShare	black,blue,white	Single SIM	MicroSD	Octa Core			No																																																													4100 mAh																										1 year																																																																																																																																																																																																																																																	
https://www.ebay.com/itm/333556258715?nordt=true&orig_cvip=true&rt=nc	Good - Refurbished	“All iPhones are thoroughly tested and are in complete working order. Device will show scratches, ...Read moreabout the seller notes“All iPhones are thoroughly tested and are in complete working order. Device will show scratches, scuffs, and minor dents from previous use. Item will not be in the original packaging and includes generic accessories and a 1 year warranty backed by Allstate. All phones are factory unlocked and compatible with GSM & CDMA networks such as AT&T, T-Mobile, Verizon, Boost, etc.”Read Lessabout the seller notes	Apple	Apple iPhone 11 Pro Max	64 GB	Unlocked	12.0 MP	6.5 in	Factory Unlocked	4 GB	Without Contract	iOS	A2161 (CDMA + GSM)	Bar	MWGY2LL/A, MWGY2LLA	Bluetooth, 4G, Wi-Fi, Lightning, NFC	Super Retina Xdr Display, Fast Wireless Charging, Dust-Resistant, OLED Display, Telephoto Lens, Water-Resistant, 4K Video Recording, Facial Recognition, Wide-Angle Camera, Ultra Wide-Angle Camera, HDR Display, eSIM, Fast Charging, Triple Rear Camera	Space Gray	Single SIM		Hexa Core			Yes						190199380677			Gray																																											Charging Cable and Wall Adapter																																																																																																																																																																																																																																																																																				
https://www.ebay.com/itm/113848481976?nordt=true&orig_cvip=true&rt=nc	Used	“Phones are in Excellent condition. Items are tested and functional - Ready to use.”	Apple	iPhone 7	32GB , 128GB , 256GB		12.0 MP	4.7 in	Factory Unlocked	2 GB	Without Contract	iOS				2G, 3G, 4G, 5G, Bluetooth, GPS, LTE, NFC, Wi-Fi	3D Depth Camera, Accelerometer, Bluetooth Enabled, Camera, Digital Compass, Fingerprint Sensor, Front Camera, GPS, MMS (Multimedia Messaging), Motion & Gesture Control, OLED Display, Pressure Sensor, Retina Display, Speakerphone, Streaming Video, Wi-Fi Capable	Black , Rose Gold , Gold , Silver , RED	Single SIM		Quad Core																																																																																																																																																																																																																																																																																																																																											
